img1,img2,roll1,pitch1,yaw1,focal1,focal2,dist1,dist2,roll2,pitch2,yaw2
images/0228_p55.0_t25.0_z1.0.jpg,images/0579_p10.0_t50.0_z1.0.jpg,0.0,25.0,55.0,1.0,1.0,0.0,0.0,0.0,50.0,10.0
images/0678_p145.0_t10.0_z2.0.jpg,images/0841_p240.0_t20.0_z2.0.jpg,0.0,10.0,145.0,2.0,2.0,0.0,0.0,0.0,20.0,240.0
images/0256_p195.0_t25.0_z1.0.jpg,images/0365_p20.0_t35.0_z1.0.jpg,0.0,25.0,195.0,1.0,1.0,0.0,0.0,0.0,35.0,20.0
images/0016_p75.0_t10.0_z1.0.jpg,images/1126_p225.0_t40.0_z2.0.jpg,0.0,10.0,75.0,1.0,2.0,0.0,0.0,0.0,40.0,225.0
images/0088_p75.0_t15.0_z1.0.jpg,images/0848_p275.0_t20.0_z2.0.jpg,0.0,15.0,75.0,1.0,2.0,0.0,0.0,0.0,20.0,275.0
images/1136_p275.0_t40.0_z2.0.jpg,images/0714_p325.0_t10.0_z2.0.jpg,0.0,40.0,275.0,2.0,2.0,0.0,0.0,0.0,10.0,325.0
images/0902_p185.0_t25.0_z2.0.jpg,images/1269_p220.0_t50.0_z2.0.jpg,0.0,25.0,185.0,2.0,2.0,0.0,0.0,0.0,50.0,220.0
images/0273_p280.0_t25.0_z1.0.jpg,images/0659_p50.0_t10.0_z2.0.jpg,0.0,25.0,280.0,1.0,2.0,0.0,0.0,0.0,10.0,50.0
images/0690_p205.0_t10.0_z2.0.jpg,images/0404_p215.0_t35.0_z1.0.jpg,0.0,10.0,205.0,2.0,1.0,0.0,0.0,0.0,35.0,215.0
images/1122_p205.0_t40.0_z2.0.jpg,images/0115_p210.0_t15.0_z1.0.jpg,0.0,40.0,205.0,2.0,1.0,0.0,0.0,0.0,15.0,210.0
images/0106_p165.0_t15.0_z1.0.jpg,images/0543_p190.0_t45.0_z1.0.jpg,0.0,15.0,165.0,1.0,1.0,0.0,0.0,0.0,45.0,190.0
images/0960_p115.0_t30.0_z2.0.jpg,images/0788_p335.0_t15.0_z2.0.jpg,0.0,30.0,115.0,2.0,2.0,0.0,0.0,0.0,15.0,335.0
images/0295_p30.0_t30.0_z1.0.jpg,images/0584_p35.0_t50.0_z1.0.jpg,0.0,30.0,30.0,1.0,1.0,0.0,0.0,0.0,50.0,35.0
images/0391_p150.0_t35.0_z1.0.jpg,images/0676_p135.0_t10.0_z2.0.jpg,0.0,35.0,150.0,1.0,2.0,0.0,0.0,0.0,10.0,135.0
images/1027_p90.0_t35.0_z2.0.jpg,images/0514_p45.0_t45.0_z1.0.jpg,0.0,35.0,90.0,2.0,1.0,0.0,0.0,0.0,45.0,45.0
images/0980_p215.0_t30.0_z2.0.jpg,images/0103_p150.0_t15.0_z1.0.jpg,0.0,30.0,215.0,2.0,1.0,0.0,0.0,0.0,15.0,150.0
images/0412_p255.0_t35.0_z1.0.jpg,images/0091_p90.0_t15.0_z1.0.jpg,0.0,35.0,255.0,1.0,1.0,0.0,0.0,0.0,15.0,90.0
images/1252_p135.0_t50.0_z2.0.jpg,images/0947_p50.0_t30.0_z2.0.jpg,0.0,50.0,135.0,2.0,2.0,0.0,0.0,0.0,30.0,50.0
images/0519_p70.0_t45.0_z1.0.jpg,images/0279_p310.0_t25.0_z1.0.jpg,0.0,45.0,70.0,1.0,1.0,0.0,0.0,0.0,25.0,310.0
images/0017_p80.0_t10.0_z1.0.jpg,images/1154_p5.0_t45.0_z2.0.jpg,0.0,10.0,80.0,1.0,2.0,0.0,0.0,0.0,45.0,5.0
images/0624_p235.0_t50.0_z1.0.jpg,images/0875_p50.0_t25.0_z2.0.jpg,0.0,50.0,235.0,1.0,2.0,0.0,0.0,0.0,25.0,50.0
images/0523_p90.0_t45.0_z1.0.jpg,images/0880_p75.0_t25.0_z2.0.jpg,0.0,45.0,90.0,1.0,2.0,0.0,0.0,0.0,25.0,75.0
images/0177_p160.0_t20.0_z1.0.jpg,images/0203_p290.0_t20.0_z1.0.jpg,0.0,20.0,160.0,1.0,1.0,0.0,0.0,0.0,20.0,290.0
images/0991_p270.0_t30.0_z2.0.jpg,images/0280_p315.0_t25.0_z1.0.jpg,0.0,30.0,270.0,2.0,1.0,0.0,0.0,0.0,25.0,315.0
images/0609_p160.0_t50.0_z1.0.jpg,images/0051_p250.0_t10.0_z1.0.jpg,0.0,50.0,160.0,1.0,1.0,0.0,0.0,0.0,10.0,250.0
images/1267_p210.0_t50.0_z2.0.jpg,images/1027_p90.0_t35.0_z2.0.jpg,0.0,50.0,210.0,2.0,2.0,0.0,0.0,0.0,35.0,90.0
images/0390_p145.0_t35.0_z1.0.jpg,images/0455_p110.0_t40.0_z1.0.jpg,0.0,35.0,145.0,1.0,1.0,0.0,0.0,0.0,40.0,110.0
images/0535_p150.0_t45.0_z1.0.jpg,images/0899_p170.0_t25.0_z2.0.jpg,0.0,45.0,150.0,1.0,2.0,0.0,0.0,0.0,25.0,170.0
images/1169_p80.0_t45.0_z2.0.jpg,images/0366_p25.0_t35.0_z1.0.jpg,0.0,45.0,80.0,2.0,1.0,0.0,0.0,0.0,35.0,25.0
images/0459_p130.0_t40.0_z1.0.jpg,images/1026_p85.0_t35.0_z2.0.jpg,0.0,40.0,130.0,1.0,2.0,0.0,0.0,0.0,35.0,85.0
images/0740_p95.0_t15.0_z2.0.jpg,images/0634_p285.0_t50.0_z1.0.jpg,0.0,15.0,95.0,2.0,1.0,0.0,0.0,0.0,50.0,285.0
images/0522_p85.0_t45.0_z1.0.jpg,images/1282_p285.0_t50.0_z2.0.jpg,0.0,45.0,85.0,1.0,2.0,0.0,0.0,0.0,50.0,285.0
images/1138_p285.0_t40.0_z2.0.jpg,images/0101_p140.0_t15.0_z1.0.jpg,0.0,40.0,285.0,2.0,1.0,0.0,0.0,0.0,15.0,140.0
images/1222_p345.0_t45.0_z2.0.jpg,images/0568_p315.0_t45.0_z1.0.jpg,0.0,45.0,345.0,2.0,1.0,0.0,0.0,0.0,45.0,315.0
images/0907_p210.0_t25.0_z2.0.jpg,images/0398_p185.0_t35.0_z1.0.jpg,0.0,25.0,210.0,2.0,1.0,0.0,0.0,0.0,35.0,185.0
images/0441_p40.0_t40.0_z1.0.jpg,images/0438_p25.0_t40.0_z1.0.jpg,0.0,40.0,40.0,1.0,1.0,0.0,0.0,0.0,40.0,25.0
images/0325_p180.0_t30.0_z1.0.jpg,images/1061_p260.0_t35.0_z2.0.jpg,0.0,30.0,180.0,1.0,2.0,0.0,0.0,0.0,35.0,260.0
images/0609_p160.0_t50.0_z1.0.jpg,images/0034_p165.0_t10.0_z1.0.jpg,0.0,50.0,160.0,1.0,1.0,0.0,0.0,0.0,10.0,165.0
images/0717_p340.0_t10.0_z2.0.jpg,images/1171_p90.0_t45.0_z2.0.jpg,0.0,10.0,340.0,2.0,2.0,0.0,0.0,0.0,45.0,90.0
images/1060_p255.0_t35.0_z2.0.jpg,images/0160_p75.0_t20.0_z1.0.jpg,0.0,35.0,255.0,2.0,1.0,0.0,0.0,0.0,20.0,75.0
images/1291_p330.0_t50.0_z2.0.jpg,images/1202_p245.0_t45.0_z2.0.jpg,0.0,50.0,330.0,2.0,2.0,0.0,0.0,0.0,45.0,245.0
images/0305_p80.0_t30.0_z1.0.jpg,images/0767_p230.0_t15.0_z2.0.jpg,0.0,30.0,80.0,1.0,2.0,0.0,0.0,0.0,15.0,230.0
images/0800_p35.0_t20.0_z2.0.jpg,images/0703_p270.0_t10.0_z2.0.jpg,0.0,20.0,35.0,2.0,2.0,0.0,0.0,0.0,10.0,270.0
images/0455_p110.0_t40.0_z1.0.jpg,images/1105_p120.0_t40.0_z2.0.jpg,0.0,40.0,110.0,1.0,2.0,0.0,0.0,0.0,40.0,120.0
images/0730_p45.0_t15.0_z2.0.jpg,images/0936_p350.0_t25.0_z2.0.jpg,0.0,15.0,45.0,2.0,2.0,0.0,0.0,0.0,25.0,355.0
images/0392_p155.0_t35.0_z1.0.jpg,images/0202_p285.0_t20.0_z1.0.jpg,0.0,35.0,155.0,1.0,1.0,0.0,0.0,0.0,20.0,285.0
images/1024_p75.0_t35.0_z2.0.jpg,images/0792_p350.0_t15.0_z2.0.jpg,0.0,35.0,75.0,2.0,2.0,0.0,0.0,0.0,15.0,355.0
images/0225_p40.0_t25.0_z1.0.jpg,images/0358_p345.0_t30.0_z1.0.jpg,0.0,25.0,40.0,1.0,1.0,0.0,0.0,0.0,30.0,345.0
images/0121_p240.0_t15.0_z1.0.jpg,images/0216_p350.0_t20.0_z1.0.jpg,0.0,15.0,240.0,1.0,1.0,0.0,0.0,0.0,20.0,355.0
images/0711_p310.0_t10.0_z2.0.jpg,images/0967_p150.0_t30.0_z2.0.jpg,0.0,10.0,310.0,2.0,2.0,0.0,0.0,0.0,30.0,150.0
images/1109_p140.0_t40.0_z2.0.jpg,images/0192_p235.0_t20.0_z1.0.jpg,0.0,40.0,140.0,2.0,1.0,0.0,0.0,0.0,20.0,235.0
images/0091_p90.0_t15.0_z1.0.jpg,images/0140_p335.0_t15.0_z1.0.jpg,0.0,15.0,90.0,1.0,1.0,0.0,0.0,0.0,15.0,335.0
images/0324_p175.0_t30.0_z1.0.jpg,images/0874_p45.0_t25.0_z2.0.jpg,0.0,30.0,175.0,1.0,2.0,0.0,0.0,0.0,25.0,45.0
images/1264_p195.0_t50.0_z2.0.jpg,images/0037_p180.0_t10.0_z1.0.jpg,0.0,50.0,195.0,2.0,1.0,0.0,0.0,0.0,10.0,180.0
images/0140_p335.0_t15.0_z1.0.jpg,images/0285_p340.0_t25.0_z1.0.jpg,0.0,15.0,335.0,1.0,1.0,0.0,0.0,0.0,25.0,340.0
images/0907_p210.0_t25.0_z2.0.jpg,images/0961_p120.0_t30.0_z2.0.jpg,0.0,25.0,210.0,2.0,2.0,0.0,0.0,0.0,30.0,120.0
images/0142_p345.0_t15.0_z1.0.jpg,images/0816_p115.0_t20.0_z2.0.jpg,0.0,15.0,345.0,1.0,2.0,0.0,0.0,0.0,20.0,115.0
images/0010_p45.0_t10.0_z1.0.jpg,images/1147_p330.0_t40.0_z2.0.jpg,0.0,10.0,45.0,1.0,2.0,0.0,0.0,0.0,40.0,330.0
images/0637_p300.0_t50.0_z1.0.jpg,images/0608_p155.0_t50.0_z1.0.jpg,0.0,50.0,300.0,1.0,1.0,0.0,0.0,0.0,50.0,155.0
images/1047_p190.0_t35.0_z2.0.jpg,images/1012_p15.0_t35.0_z2.0.jpg,0.0,35.0,190.0,2.0,2.0,0.0,0.0,0.0,35.0,15.0
images/0111_p190.0_t15.0_z1.0.jpg,images/0212_p335.0_t20.0_z1.0.jpg,0.0,15.0,190.0,1.0,1.0,0.0,0.0,0.0,20.0,335.0
images/0454_p105.0_t40.0_z1.0.jpg,images/1275_p250.0_t50.0_z2.0.jpg,0.0,40.0,105.0,1.0,2.0,0.0,0.0,0.0,50.0,250.0
images/0523_p90.0_t45.0_z1.0.jpg,images/0029_p140.0_t10.0_z1.0.jpg,0.0,45.0,90.0,1.0,1.0,0.0,0.0,0.0,10.0,140.0
images/0286_p345.0_t25.0_z1.0.jpg,images/0042_p205.0_t10.0_z1.0.jpg,0.0,25.0,345.0,1.0,1.0,0.0,0.0,0.0,10.0,205.0
images/0496_p315.0_t40.0_z1.0.jpg,images/0576_p350.0_t45.0_z1.0.jpg,0.0,40.0,315.0,1.0,1.0,0.0,0.0,0.0,45.0,355.0
images/0314_p125.0_t30.0_z1.0.jpg,images/0324_p175.0_t30.0_z1.0.jpg,0.0,30.0,125.0,1.0,1.0,0.0,0.0,0.0,30.0,175.0
images/0787_p330.0_t15.0_z2.0.jpg,images/0010_p45.0_t10.0_z1.0.jpg,0.0,15.0,330.0,2.0,1.0,0.0,0.0,0.0,10.0,45.0
images/0572_p335.0_t45.0_z1.0.jpg,images/0671_p110.0_t10.0_z2.0.jpg,0.0,45.0,335.0,1.0,2.0,0.0,0.0,0.0,10.0,110.0
images/0769_p240.0_t15.0_z2.0.jpg,images/0142_p345.0_t15.0_z1.0.jpg,0.0,15.0,240.0,2.0,1.0,0.0,0.0,0.0,15.0,345.0
images/0740_p95.0_t15.0_z2.0.jpg,images/1105_p120.0_t40.0_z2.0.jpg,0.0,15.0,95.0,2.0,2.0,0.0,0.0,0.0,40.0,120.0
images/0099_p130.0_t15.0_z1.0.jpg,images/0290_p5.0_t30.0_z1.0.jpg,0.0,15.0,130.0,1.0,1.0,0.0,0.0,0.0,30.0,5.0
images/0739_p90.0_t15.0_z2.0.jpg,images/0838_p225.0_t20.0_z2.0.jpg,0.0,15.0,90.0,2.0,2.0,0.0,0.0,0.0,20.0,225.0
images/0979_p210.0_t30.0_z2.0.jpg,images/1008_p350.0_t30.0_z2.0.jpg,0.0,30.0,210.0,2.0,2.0,0.0,0.0,0.0,30.0,355.0
images/0085_p60.0_t15.0_z1.0.jpg,images/1176_p115.0_t45.0_z2.0.jpg,0.0,15.0,60.0,1.0,2.0,0.0,0.0,0.0,45.0,115.0
images/0734_p65.0_t15.0_z2.0.jpg,images/0646_p345.0_t50.0_z1.0.jpg,0.0,15.0,65.0,2.0,1.0,0.0,0.0,0.0,50.0,345.0
images/1261_p180.0_t50.0_z2.0.jpg,images/1291_p330.0_t50.0_z2.0.jpg,0.0,50.0,180.0,2.0,2.0,0.0,0.0,0.0,50.0,330.0
images/0237_p100.0_t25.0_z1.0.jpg,images/1278_p265.0_t50.0_z2.0.jpg,0.0,25.0,100.0,1.0,2.0,0.0,0.0,0.0,50.0,265.0
images/0879_p70.0_t25.0_z2.0.jpg,images/0085_p60.0_t15.0_z1.0.jpg,0.0,25.0,70.0,2.0,1.0,0.0,0.0,0.0,15.0,60.0
images/0314_p125.0_t30.0_z1.0.jpg,images/0344_p275.0_t30.0_z1.0.jpg,0.0,30.0,125.0,1.0,1.0,0.0,0.0,0.0,30.0,275.0
images/0769_p240.0_t15.0_z2.0.jpg,images/0661_p60.0_t10.0_z2.0.jpg,0.0,15.0,240.0,2.0,2.0,0.0,0.0,0.0,10.0,60.0
images/0824_p155.0_t20.0_z2.0.jpg,images/0505_p0.0_t45.0_z1.0.jpg,0.0,20.0,155.0,2.0,1.0,0.0,0.0,0.0,45.0,0.0
images/0068_p335.0_t10.0_z1.0.jpg,images/0734_p65.0_t15.0_z2.0.jpg,0.0,10.0,335.0,1.0,2.0,0.0,0.0,0.0,15.0,65.0
images/0042_p205.0_t10.0_z1.0.jpg,images/0092_p95.0_t15.0_z1.0.jpg,0.0,10.0,205.0,1.0,1.0,0.0,0.0,0.0,15.0,95.0
images/0083_p50.0_t15.0_z1.0.jpg,images/1179_p130.0_t45.0_z2.0.jpg,0.0,15.0,50.0,1.0,2.0,0.0,0.0,0.0,45.0,130.0
images/1280_p275.0_t50.0_z2.0.jpg,images/1114_p165.0_t40.0_z2.0.jpg,0.0,50.0,275.0,2.0,2.0,0.0,0.0,0.0,40.0,165.0
images/0118_p225.0_t15.0_z1.0.jpg,images/0851_p290.0_t20.0_z2.0.jpg,0.0,15.0,225.0,1.0,2.0,0.0,0.0,0.0,20.0,290.0
images/1042_p165.0_t35.0_z2.0.jpg,images/0181_p180.0_t20.0_z1.0.jpg,0.0,35.0,165.0,2.0,1.0,0.0,0.0,0.0,20.0,180.0
images/0363_p10.0_t35.0_z1.0.jpg,images/1266_p205.0_t50.0_z2.0.jpg,0.0,35.0,10.0,1.0,2.0,0.0,0.0,0.0,50.0,205.0
images/0930_p325.0_t25.0_z2.0.jpg,images/0464_p155.0_t40.0_z1.0.jpg,0.0,25.0,325.0,2.0,1.0,0.0,0.0,0.0,40.0,155.0
images/0591_p70.0_t50.0_z1.0.jpg,images/0202_p285.0_t20.0_z1.0.jpg,0.0,50.0,70.0,1.0,1.0,0.0,0.0,0.0,20.0,285.0
images/0577_p0.0_t50.0_z1.0.jpg,images/1152_p350.0_t40.0_z2.0.jpg,0.0,50.0,0.0,1.0,2.0,0.0,0.0,0.0,40.0,355.0
images/1263_p190.0_t50.0_z2.0.jpg,images/0960_p115.0_t30.0_z2.0.jpg,0.0,50.0,190.0,2.0,2.0,0.0,0.0,0.0,30.0,115.0
images/0292_p15.0_t30.0_z1.0.jpg,images/0625_p240.0_t50.0_z1.0.jpg,0.0,30.0,15.0,1.0,1.0,0.0,0.0,0.0,50.0,240.0
images/0753_p160.0_t15.0_z2.0.jpg,images/0636_p295.0_t50.0_z1.0.jpg,0.0,15.0,160.0,2.0,1.0,0.0,0.0,0.0,50.0,295.0
images/0207_p310.0_t20.0_z1.0.jpg,images/0269_p260.0_t25.0_z1.0.jpg,0.0,20.0,310.0,1.0,1.0,0.0,0.0,0.0,25.0,260.0
images/0026_p125.0_t10.0_z1.0.jpg,images/1083_p10.0_t40.0_z2.0.jpg,0.0,10.0,125.0,1.0,2.0,0.0,0.0,0.0,40.0,10.0
images/0094_p105.0_t15.0_z1.0.jpg,images/0424_p315.0_t35.0_z1.0.jpg,0.0,15.0,105.0,1.0,1.0,0.0,0.0,0.0,35.0,315.0
images/0034_p165.0_t10.0_z1.0.jpg,images/0151_p30.0_t20.0_z1.0.jpg,0.0,10.0,165.0,1.0,1.0,0.0,0.0,0.0,20.0,30.0
images/0396_p175.0_t35.0_z1.0.jpg,images/0532_p135.0_t45.0_z1.0.jpg,0.0,35.0,175.0,1.0,1.0,0.0,0.0,0.0,45.0,135.0
images/0741_p100.0_t15.0_z2.0.jpg,images/0139_p330.0_t15.0_z1.0.jpg,0.0,15.0,100.0,2.0,1.0,0.0,0.0,0.0,15.0,330.0
images/0484_p255.0_t40.0_z1.0.jpg,images/1244_p95.0_t50.0_z2.0.jpg,0.0,40.0,255.0,1.0,2.0,0.0,0.0,0.0,50.0,95.0
images/0367_p30.0_t35.0_z1.0.jpg,images/0923_p290.0_t25.0_z2.0.jpg,0.0,35.0,30.0,1.0,2.0,0.0,0.0,0.0,25.0,290.0
images/1201_p240.0_t45.0_z2.0.jpg,images/0931_p330.0_t25.0_z2.0.jpg,0.0,45.0,240.0,2.0,2.0,0.0,0.0,0.0,25.0,330.0
images/0348_p295.0_t30.0_z1.0.jpg,images/0719_p350.0_t10.0_z2.0.jpg,0.0,30.0,295.0,1.0,2.0,0.0,0.0,0.0,10.0,350.0
images/0105_p160.0_t15.0_z1.0.jpg,images/1025_p80.0_t35.0_z2.0.jpg,0.0,15.0,160.0,1.0,2.0,0.0,0.0,0.0,35.0,80.0
images/0962_p125.0_t30.0_z2.0.jpg,images/0028_p135.0_t10.0_z1.0.jpg,0.0,30.0,125.0,2.0,1.0,0.0,0.0,0.0,10.0,135.0
images/0706_p285.0_t10.0_z2.0.jpg,images/0084_p55.0_t15.0_z1.0.jpg,0.0,10.0,285.0,2.0,1.0,0.0,0.0,0.0,15.0,55.0
images/0997_p300.0_t30.0_z2.0.jpg,images/1014_p25.0_t35.0_z2.0.jpg,0.0,30.0,300.0,2.0,2.0,0.0,0.0,0.0,35.0,25.0
images/0895_p150.0_t25.0_z2.0.jpg,images/0208_p315.0_t20.0_z1.0.jpg,0.0,25.0,150.0,2.0,1.0,0.0,0.0,0.0,20.0,315.0
images/0988_p255.0_t30.0_z2.0.jpg,images/1036_p135.0_t35.0_z2.0.jpg,0.0,30.0,255.0,2.0,2.0,0.0,0.0,0.0,35.0,135.0
images/0819_p130.0_t20.0_z2.0.jpg,images/0112_p195.0_t15.0_z1.0.jpg,0.0,20.0,130.0,2.0,1.0,0.0,0.0,0.0,15.0,195.0
images/0216_p350.0_t20.0_z1.0.jpg,images/0777_p280.0_t15.0_z2.0.jpg,0.0,20.0,355.0,1.0,2.0,0.0,0.0,0.0,15.0,280.0
images/0519_p70.0_t45.0_z1.0.jpg,images/1165_p60.0_t45.0_z2.0.jpg,0.0,45.0,70.0,1.0,2.0,0.0,0.0,0.0,45.0,60.0
images/0460_p135.0_t40.0_z1.0.jpg,images/0675_p130.0_t10.0_z2.0.jpg,0.0,40.0,135.0,1.0,2.0,0.0,0.0,0.0,10.0,130.0
images/0284_p335.0_t25.0_z1.0.jpg,images/0485_p260.0_t40.0_z1.0.jpg,0.0,25.0,335.0,1.0,1.0,0.0,0.0,0.0,40.0,260.0
images/0177_p160.0_t20.0_z1.0.jpg,images/0924_p295.0_t25.0_z2.0.jpg,0.0,20.0,160.0,1.0,2.0,0.0,0.0,0.0,25.0,295.0
images/0687_p190.0_t10.0_z2.0.jpg,images/0340_p255.0_t30.0_z1.0.jpg,0.0,10.0,190.0,2.0,1.0,0.0,0.0,0.0,30.0,255.0
images/0567_p310.0_t45.0_z1.0.jpg,images/0564_p295.0_t45.0_z1.0.jpg,0.0,45.0,310.0,1.0,1.0,0.0,0.0,0.0,45.0,295.0
images/0634_p285.0_t50.0_z1.0.jpg,images/0446_p65.0_t40.0_z1.0.jpg,0.0,50.0,285.0,1.0,1.0,0.0,0.0,0.0,40.0,65.0
images/0263_p230.0_t25.0_z1.0.jpg,images/0201_p280.0_t20.0_z1.0.jpg,0.0,25.0,230.0,1.0,1.0,0.0,0.0,0.0,20.0,280.0
images/0924_p295.0_t25.0_z2.0.jpg,images/0734_p65.0_t15.0_z2.0.jpg,0.0,25.0,295.0,2.0,2.0,0.0,0.0,0.0,15.0,65.0
images/0659_p50.0_t10.0_z2.0.jpg,images/1259_p170.0_t50.0_z2.0.jpg,0.0,10.0,50.0,2.0,2.0,0.0,0.0,0.0,50.0,170.0
images/1069_p300.0_t35.0_z2.0.jpg,images/0177_p160.0_t20.0_z1.0.jpg,0.0,35.0,300.0,2.0,1.0,0.0,0.0,0.0,20.0,160.0
images/0099_p130.0_t15.0_z1.0.jpg,images/1278_p265.0_t50.0_z2.0.jpg,0.0,15.0,130.0,1.0,2.0,0.0,0.0,0.0,50.0,265.0
images/0848_p275.0_t20.0_z2.0.jpg,images/0053_p260.0_t10.0_z1.0.jpg,0.0,20.0,275.0,2.0,1.0,0.0,0.0,0.0,10.0,260.0
images/1057_p240.0_t35.0_z2.0.jpg,images/1283_p290.0_t50.0_z2.0.jpg,0.0,35.0,240.0,2.0,2.0,0.0,0.0,0.0,50.0,290.0
images/1163_p50.0_t45.0_z2.0.jpg,images/0325_p180.0_t30.0_z1.0.jpg,0.0,45.0,50.0,2.0,1.0,0.0,0.0,0.0,30.0,180.0
images/0923_p290.0_t25.0_z2.0.jpg,images/0026_p125.0_t10.0_z1.0.jpg,0.0,25.0,290.0,2.0,1.0,0.0,0.0,0.0,10.0,125.0
images/0331_p210.0_t30.0_z1.0.jpg,images/0489_p280.0_t40.0_z1.0.jpg,0.0,30.0,210.0,1.0,1.0,0.0,0.0,0.0,40.0,280.0
images/0271_p270.0_t25.0_z1.0.jpg,images/0103_p150.0_t15.0_z1.0.jpg,0.0,25.0,270.0,1.0,1.0,0.0,0.0,0.0,15.0,150.0
images/0653_p20.0_t10.0_z2.0.jpg,images/0123_p250.0_t15.0_z1.0.jpg,0.0,10.0,20.0,2.0,1.0,0.0,0.0,0.0,15.0,250.0
images/1126_p225.0_t40.0_z2.0.jpg,images/0892_p135.0_t25.0_z2.0.jpg,0.0,40.0,225.0,2.0,2.0,0.0,0.0,0.0,25.0,135.0
images/0376_p75.0_t35.0_z1.0.jpg,images/1105_p120.0_t40.0_z2.0.jpg,0.0,35.0,75.0,1.0,2.0,0.0,0.0,0.0,40.0,120.0
images/0937_p0.0_t30.0_z2.0.jpg,images/0637_p300.0_t50.0_z1.0.jpg,0.0,30.0,0.0,2.0,1.0,0.0,0.0,0.0,50.0,300.0
images/0461_p140.0_t40.0_z1.0.jpg,images/0567_p310.0_t45.0_z1.0.jpg,0.0,40.0,140.0,1.0,1.0,0.0,0.0,0.0,45.0,310.0
images/0054_p265.0_t10.0_z1.0.jpg,images/1243_p90.0_t50.0_z2.0.jpg,0.0,10.0,265.0,1.0,2.0,0.0,0.0,0.0,50.0,90.0
images/0423_p310.0_t35.0_z1.0.jpg,images/0257_p200.0_t25.0_z1.0.jpg,0.0,35.0,310.0,1.0,1.0,0.0,0.0,0.0,25.0,200.0
images/0293_p20.0_t30.0_z1.0.jpg,images/0225_p40.0_t25.0_z1.0.jpg,0.0,30.0,20.0,1.0,1.0,0.0,0.0,0.0,25.0,40.0
images/1029_p100.0_t35.0_z2.0.jpg,images/0943_p30.0_t30.0_z2.0.jpg,0.0,35.0,100.0,2.0,2.0,0.0,0.0,0.0,30.0,30.0
images/0893_p140.0_t25.0_z2.0.jpg,images/1028_p95.0_t35.0_z2.0.jpg,0.0,25.0,140.0,2.0,2.0,0.0,0.0,0.0,35.0,95.0
images/1125_p220.0_t40.0_z2.0.jpg,images/1076_p335.0_t35.0_z2.0.jpg,0.0,40.0,220.0,2.0,2.0,0.0,0.0,0.0,35.0,335.0
images/0906_p205.0_t25.0_z2.0.jpg,images/0423_p310.0_t35.0_z1.0.jpg,0.0,25.0,205.0,2.0,1.0,0.0,0.0,0.0,35.0,310.0
images/0893_p140.0_t25.0_z2.0.jpg,images/0902_p185.0_t25.0_z2.0.jpg,0.0,25.0,140.0,2.0,2.0,0.0,0.0,0.0,25.0,185.0
images/0510_p25.0_t45.0_z1.0.jpg,images/0938_p5.0_t30.0_z2.0.jpg,0.0,45.0,25.0,1.0,2.0,0.0,0.0,0.0,30.0,5.0
images/1013_p20.0_t35.0_z2.0.jpg,images/1158_p25.0_t45.0_z2.0.jpg,0.0,35.0,20.0,2.0,2.0,0.0,0.0,0.0,45.0,25.0
images/0717_p340.0_t10.0_z2.0.jpg,images/0535_p150.0_t45.0_z1.0.jpg,0.0,10.0,340.0,2.0,1.0,0.0,0.0,0.0,45.0,150.0
images/0865_p0.0_t25.0_z2.0.jpg,images/0161_p80.0_t20.0_z1.0.jpg,0.0,25.0,0.0,2.0,1.0,0.0,0.0,0.0,20.0,80.0
images/1187_p170.0_t45.0_z2.0.jpg,images/0455_p110.0_t40.0_z1.0.jpg,0.0,45.0,170.0,2.0,1.0,0.0,0.0,0.0,40.0,110.0
images/0650_p5.0_t10.0_z2.0.jpg,images/0402_p205.0_t35.0_z1.0.jpg,0.0,10.0,5.0,2.0,1.0,0.0,0.0,0.0,35.0,205.0
images/1243_p90.0_t50.0_z2.0.jpg,images/0383_p110.0_t35.0_z1.0.jpg,0.0,50.0,90.0,2.0,1.0,0.0,0.0,0.0,35.0,110.0
images/0107_p170.0_t15.0_z1.0.jpg,images/0728_p35.0_t15.0_z2.0.jpg,0.0,15.0,170.0,1.0,2.0,0.0,0.0,0.0,15.0,35.0
images/1225_p0.0_t50.0_z2.0.jpg,images/0782_p305.0_t15.0_z2.0.jpg,0.0,50.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,305.0
images/0228_p55.0_t25.0_z1.0.jpg,images/1012_p15.0_t35.0_z2.0.jpg,0.0,25.0,55.0,1.0,2.0,0.0,0.0,0.0,35.0,15.0
images/0940_p15.0_t30.0_z2.0.jpg,images/0953_p80.0_t30.0_z2.0.jpg,0.0,30.0,15.0,2.0,2.0,0.0,0.0,0.0,30.0,80.0
images/0559_p270.0_t45.0_z1.0.jpg,images/0243_p130.0_t25.0_z1.0.jpg,0.0,45.0,270.0,1.0,1.0,0.0,0.0,0.0,25.0,130.0
images/0969_p160.0_t30.0_z2.0.jpg,images/0040_p195.0_t10.0_z1.0.jpg,0.0,30.0,160.0,2.0,1.0,0.0,0.0,0.0,10.0,195.0
images/1188_p175.0_t45.0_z2.0.jpg,images/0943_p30.0_t30.0_z2.0.jpg,0.0,45.0,175.0,2.0,2.0,0.0,0.0,0.0,30.0,30.0
images/1038_p145.0_t35.0_z2.0.jpg,images/0047_p230.0_t10.0_z1.0.jpg,0.0,35.0,145.0,2.0,1.0,0.0,0.0,0.0,10.0,230.0
